model,image_id,label,pred,prob,inside_fraction,density_ratio,lesion_area_frac
Attention-CNN,ISIC_0025546,1,0,0.3349367678165436,0.0013652908382937312,0.0047978912480175495,0.2217594068877551
Attention-CNN,ISIC_0030214,0,0,0.2355964332818985,0.0,0.0,0.10375478316326531
Attention-CNN,ISIC_0031819,0,0,0.3542679250240326,0.9901415705680847,133.9266815185547,0.4285514987244898
Attention-CNN,ISIC_0027173,0,0,0.22796647250652313,,,0.19951769770408162
Attention-CNN,ISIC_0033888,0,0,0.47215536236763,0.13740022480487823,0.5065205097198486,0.23923788265306123
Attention-CNN,ISIC_0026250,0,0,0.2332761585712433,,,0.18120216836734693
Attention-CNN,ISIC_0032353,0,0,0.17342118918895721,0.0,0.0,0.18000637755102042
Attention-CNN,ISIC_0032995,0,0,0.17724297940731049,,,0.47261639030612246
Attention-CNN,ISIC_0032965,1,1,0.7440040707588196,0.8103666305541992,5.753265380859375,0.4261997767857143
Attention-CNN,ISIC_0029410,0,0,0.13311955332756042,,,0.08597735969387756
Attention-CNN,ISIC_0030052,0,0,0.03879060223698616,,,0.21324936224489796
Attention-CNN,ISIC_0028521,0,0,0.2504091262817383,,,0.11013233418367346
Attention-CNN,ISIC_0031517,1,1,0.7484777569770813,0.42507705092430115,3.5287344455718994,0.17323022959183673
Attention-CNN,ISIC_0032030,0,1,0.5155219435691833,0.7853519320487976,4.748968124389648,0.43516820790816324
Attention-CNN,ISIC_0030753,0,0,0.09062524139881134,,,0.6902901785714286
Attention-CNN,ISIC_0031995,0,0,0.11643045395612717,0.0001771450333762914,0.0001548994769109413,0.5335419323979592
Attention-CNN,ISIC_0031340,0,0,0.284731924533844,0.0,0.0,0.1564094387755102
Attention-CNN,ISIC_0034145,1,1,0.7252234816551208,0.743105411529541,4.062901496887207,0.41587611607142855
Attention-CNN,ISIC_0026660,0,0,0.1311313509941101,0.0,0.0,0.01132015306122449
Attention-CNN,ISIC_0032927,1,0,0.21397121250629425,0.0,0.0,0.18674266581632654
Attention-CNN,ISIC_0027530,0,0,0.039449531584978104,,,0.03246572066326531
Attention-CNN,ISIC_0033864,0,1,0.5502380728721619,0.4944937527179718,4.1091508865356445,0.19228316326530612
Attention-CNN,ISIC_0029564,0,0,0.37857019901275635,3.5338780435267836e-05,0.0014205067418515682,0.024274553571428572
Attention-CNN,ISIC_0024679,1,1,0.5474854111671448,0.6097705364227295,2.9403202533721924,0.34701849489795916
Attention-CNN,ISIC_0028016,0,0,0.17463339865207672,,,0.11766581632653061
Attention-CNN,ISIC_0025133,0,1,0.5384536981582642,0.8994705080986023,6.700127124786377,0.5718072385204082
Attention-CNN,ISIC_0029624,0,0,0.12169354408979416,,,0.29952566964285715
Attention-CNN,ISIC_0026055,0,1,0.5463821291923523,0.2781045734882355,8.409076690673828,0.04380580357142857
Attention-CNN,ISIC_0028150,0,0,0.23424255847930908,0.02788008376955986,0.09797332435846329,0.22644292091836735
Attention-CNN,ISIC_0025820,0,0,0.246249720454216,0.0,0.0,0.27634725765306123
Attention-CNN,ISIC_0024585,0,0,0.1142469272017479,,,0.22580516581632654
Attention-CNN,ISIC_0033591,0,1,0.570788562297821,0.2346489131450653,4.876514911651611,0.05915178571428571
Attention-CNN,ISIC_0026407,0,0,0.10966228693723679,,,0.43576610331632654
Attention-CNN,ISIC_0031115,0,0,0.11685394495725632,,,0.6628866390306123
Attention-CNN,ISIC_0030930,0,0,0.3512488007545471,0.013362748548388481,0.11970531195402145,0.1016422193877551
Attention-CNN,ISIC_0030084,0,0,0.1753353625535965,0.0,0.0,0.13616071428571427
Attention-CNN,ISIC_0028638,0,0,0.2768543064594269,0.0,0.0,0.2477080676020408
Attention-CNN,ISIC_0034133,0,1,0.8020063638687134,0.6260929107666016,3.745690107345581,0.30893255739795916
Attention-CNN,ISIC_0025370,0,1,0.5116949677467346,0.30399665236473083,5.168239593505859,0.07792570153061225
Attention-CNN,ISIC_0025156,0,0,0.31107425689697266,0.0022205268032848835,0.05816669389605522,0.03685028698979592
Attention-CNN,ISIC_0034030,0,0,0.3644913136959076,0.0,0.0,0.054767219387755105
Attention-CNN,ISIC_0028230,0,0,0.4490484595298767,0.6815149188041687,11.201323509216309,0.1603954081632653
Attention-CNN,ISIC_0031570,0,1,0.5575897097587585,0.43456530570983887,1.9081207513809204,0.28712930484693877
Attention-CNN,ISIC_0033369,1,0,0.49997738003730774,0.5313154458999634,8.370308876037598,0.11928013392857142
Attention-CNN,ISIC_0029174,0,0,0.3965443968772888,,,0.11312181122448979
Attention-CNN,ISIC_0031921,0,0,0.22717030346393585,0.0,0.0,0.11639030612244898
Attention-CNN,ISIC_0029368,0,0,0.48969128727912903,0.39518147706985474,10.049981117248535,0.061045121173469385
Attention-CNN,ISIC_0026144,0,0,0.17383676767349243,,,0.12707270408163265
Attention-CNN,ISIC_0029336,0,0,0.40550878643989563,0.07964952290058136,0.17203901708126068,0.33468191964285715
Attention-CNN,ISIC_0031189,1,1,0.685871422290802,0.6034694910049438,3.6324665546417236,0.29526068239795916
Attention-CNN,ISIC_0032555,0,1,0.5912627577781677,0.30175215005874634,2.369015693664551,0.15427694515306123
Attention-CNN,ISIC_0025557,0,1,0.63555508852005,0.17649085819721222,2.2043755054473877,0.08860809948979592
Attention-CNN,ISIC_0031299,0,0,0.3866884708404541,0.0,0.0,0.03150908801020408
Attention-CNN,ISIC_0024773,0,0,0.24976876378059387,0.01937216706573963,0.021884288638830185,0.474430006377551
Attention-CNN,ISIC_0027424,0,0,0.1347232460975647,0.018109818920493126,0.04656760394573212,0.2837013711734694
Attention-CNN,ISIC_0032112,0,0,0.22541876137256622,0.15483659505844116,1.493324637413025,0.10927535076530612
Attention-CNN,ISIC_0028677,0,0,0.2032623291015625,,,0.3490513392857143
Attention-CNN,ISIC_0024418,0,0,0.12870214879512787,,,0.057736766581632654
Attention-CNN,ISIC_0032884,0,0,0.19644106924533844,,,0.17287149234693877
Attention-CNN,ISIC_0026911,0,0,0.4868437647819519,0.014823118224740028,0.5913438200950623,0.02481265943877551
Attention-CNN,ISIC_0032966,0,0,0.4807797074317932,0.4035055935382843,14.256288528442383,0.04530054209183673
Attention-CNN,ISIC_0034058,0,0,0.2754990756511688,0.06256356090307236,0.16438086330890656,0.2887635522959184
Attention-CNN,ISIC_0030563,0,0,0.22122202813625336,0.051957666873931885,0.1715804487466812,0.24208785076530612
Attention-CNN,ISIC_0032316,0,0,0.35223183035850525,0.0,0.0,0.05725845025510204
DeiT,ISIC_0025542,0,0,0.0006275363848544657,0.147520050406456,2.4149882793426514,0.06686463647959184
DeiT,ISIC_0030365,0,0,0.10304567217826843,0.4268130958080292,0.8791247010231018,0.45858577806122447
DeiT,ISIC_0029214,0,0,0.0014430205337703228,0.012714185751974583,0.05286917835474014,0.19587053571428573
DeiT,ISIC_0024794,0,0,0.0005481970147229731,0.21940870583057404,0.4904448390007019,0.3643176020408163
DeiT,ISIC_0033830,0,0,0.008031098172068596,0.06141871586441994,0.370085209608078,0.15025111607142858
DeiT,ISIC_0032392,0,0,0.0001678057888057083,0.801770031452179,3.380776882171631,0.5447026466836735
DeiT,ISIC_0032748,0,0,0.004954505246132612,0.33489325642585754,1.0223935842514038,0.32997847576530615
DeiT,ISIC_0032277,0,0,0.004615952260792255,0.3923499882221222,0.8346158862113953,0.43618463010204084
DeiT,ISIC_0026014,0,0,0.060631778091192245,0.4204358458518982,0.46548956632614136,0.6091358418367347
DeiT,ISIC_0033221,0,0,0.011994246393442154,0.2053965926170349,1.1361308097839355,0.18534757653061223
DeiT,ISIC_0025427,0,0,0.0055046468041837215,0.36569634079933167,0.5080129504203796,0.5315888073979592
DeiT,ISIC_0024807,0,0,0.00014590805221814662,0.3988911807537079,0.499600887298584,0.5704918686224489
DeiT,ISIC_0025250,0,0,0.01013573445379734,0.0032394060399383307,0.091502346098423,0.034299266581632654
DeiT,ISIC_0029041,0,0,0.11621842533349991,0.294172078371048,0.8842164278030396,0.32035235969387754
DeiT,ISIC_0027124,0,0,0.0003193156444467604,0.35547327995300293,1.6596901416778564,0.2494220344387755
DeiT,ISIC_0027357,0,0,0.00024044973542913795,0.009330453351140022,0.05126924440264702,0.1551937181122449
DeiT,ISIC_0033840,0,0,0.010307925753295422,0.07211362570524216,1.4953300952911377,0.04940609056122449
DeiT,ISIC_0034168,0,0,0.3904430866241455,0.6634799242019653,7.03237247467041,0.21896922831632654
DeiT,ISIC_0027068,0,0,0.003453838638961315,0.014556190930306911,0.10704994946718216,0.12125318877551021
DeiT,ISIC_0033416,1,0,0.03089878335595131,0.5434963703155518,3.682403326034546,0.24431999362244897
DeiT,ISIC_0027601,0,0,0.002048058668151498,0.08758371323347092,0.3000980019569397,0.2423469387755102
DeiT,ISIC_0031401,1,0,0.2604500651359558,0.403469055891037,0.811518132686615,0.4545798788265306
DeiT,ISIC_0028992,0,0,0.02620093524456024,0.6489182710647583,0.9408180713653564,0.6626873405612245
DeiT,ISIC_0024985,0,0,0.00022572367743123323,0.11939596384763718,0.5570517778396606,0.19575095663265307
DeiT,ISIC_0027650,0,0,0.08238181471824646,0.3645409643650055,0.5472598671913147,0.5117785395408163
DeiT,ISIC_0029249,0,0,0.07296313345432281,0.25399816036224365,1.4862838983535767,0.18638392857142858
DeiT,ISIC_0033210,0,0,0.08230619132518768,0.33486875891685486,2.0076448917388916,0.20049426020408162
DeiT,ISIC_0032364,0,0,0.026969367638230324,0.314619243144989,1.2765414714813232,0.2644889987244898
DeiT,ISIC_0033549,0,0,0.0026546067092567682,0.4142114222049713,3.482234477996826,0.1687858737244898
DeiT,ISIC_0031044,0,0,0.04392354562878609,0.18119750916957855,0.2613494396209717,0.4585060586734694
DeiT,ISIC_0026620,0,0,0.00029172084759920835,0.19916404783725739,0.45266103744506836,0.35459183673469385
DeiT,ISIC_0024323,1,0,0.000940936675760895,0.16507376730442047,0.3966769278049469,0.33262914540816324
DeiT,ISIC_0033811,0,0,0.08857067674398422,0.15435844659805298,1.0790131092071533,0.1446906887755102
DeiT,ISIC_0031387,0,0,0.0011104150908067822,0.26973196864128113,0.33553171157836914,0.5239955357142857
DeiT,ISIC_0029154,0,0,0.0003101288166362792,0.3974687159061432,2.1120100021362305,0.23800223214285715
DeiT,ISIC_0028284,0,0,0.00027689558919519186,0.06812000274658203,0.6469324231147766,0.10152264030612244
DeiT,ISIC_0034225,0,0,0.0008371114963665605,0.08047766983509064,0.6719845533370972,0.115234375
DeiT,ISIC_0029733,0,0,0.0003942357434425503,0.02860918641090393,0.1619199514389038,0.1538982780612245
DeiT,ISIC_0026806,0,0,0.00012246689584571868,0.19969633221626282,1.6570074558258057,0.13087930484693877
DeiT,ISIC_0027000,0,0,0.0003583594225347042,0.2548501193523407,1.21381676197052,0.21982621173469388
DeiT,ISIC_0024716,0,0,0.07596273720264435,0.08115651458501816,1.5458111763000488,0.05404974489795918
DeiT,ISIC_0032360,0,0,0.0002814152685459703,0.706040620803833,4.524672985076904,0.3467594068877551
DeiT,ISIC_0026573,0,1,0.9795793294906616,0.2458648830652237,4.908696174621582,0.06228077168367347
DeiT,ISIC_0026540,0,0,0.0007490770076401532,0.7697209119796753,23.351093292236328,0.12521922831632654
DeiT,ISIC_0030246,1,0,0.016114912927150726,0.22224342823028564,0.5458106994628906,0.3436304209183674
DeiT,ISIC_0032586,1,1,0.9902600646018982,0.5334681868553162,1.0978248119354248,0.5101841517857143
DeiT,ISIC_0028846,0,0,0.037354107946157455,0.20289340615272522,2.143447160720825,0.10614636479591837
DeiT,ISIC_0029476,0,0,0.0029706170316785574,0.007181529887020588,0.09995699673891068,0.06748246173469388
DeiT,ISIC_0033251,0,0,0.025903254747390747,0.0011758098844438791,0.05156110227108002,0.022321428571428572
DeiT,ISIC_0032165,0,0,0.014270713552832603,0.08746297657489777,0.2616862952709198,0.2680763711734694
DeiT,ISIC_0033287,1,1,0.8311852216720581,0.13376353681087494,2.5359063148498535,0.05739795918367347
DeiT,ISIC_0031217,0,0,0.007494673598557711,0.011275558732450008,0.3077338635921478,0.03573421556122449
DeiT,ISIC_0032672,1,1,0.9509031772613525,0.5449732542037964,2.349186420440674,0.33767139668367346
DeiT,ISIC_0031999,1,0,0.009922852739691734,0.1956210732460022,0.8463191390037537,0.22321428571428573
DeiT,ISIC_0033752,1,0,0.4463348686695099,0.1736680120229721,0.27078476548194885,0.43698182397959184
DeiT,ISIC_0027254,0,0,0.06840850412845612,0.6641038656234741,0.8724183440208435,0.6938376913265306
DeiT,ISIC_0026607,0,0,0.010917001403868198,0.06077006459236145,0.3576328158378601,0.15320073341836735
DeiT,ISIC_0024843,0,0,0.002422148594632745,0.18266774713993073,0.27495017647743225,0.44838169642857145
DeiT,ISIC_0030808,0,0,0.0003248555294703692,0.39068710803985596,0.6733114719390869,0.4877830038265306
DeiT,ISIC_0032787,0,0,0.0003807289176620543,0.3605867922306061,2.3477702140808105,0.19367825255102042
DeiT,ISIC_0024785,0,0,0.0010938706109300256,0.014146680943667889,0.15224207937717438,0.08613679846938775
DeiT,ISIC_0031541,0,0,0.0019700319971889257,0.0006070833187550306,0.015735452994704247,0.03716916454081633
DeiT,ISIC_0030276,0,0,0.17786048352718353,0.6204102039337158,0.581911563873291,0.7374441964285714
DeiT,ISIC_0028452,0,0,0.00012308445002418011,0.27908816933631897,0.5521233081817627,0.4121691645408163
DeiT,ISIC_0033001,0,0,0.016416560858488083,0.5054509043693542,0.8852036595344543,0.5358737244897959
DeiT,ISIC_0027662,0,0,0.0013468771940097213,0.5659128427505493,1.2419911623001099,0.5121173469387755
DeiT,ISIC_0025894,0,0,0.00030109137878753245,0.8913034796714783,130.47195434570312,0.05913185586734694
DeiT,ISIC_0031555,0,0,0.1272905021905899,0.0034934915602207184,0.42344558238983154,0.00821109693877551
DeiT,ISIC_0028944,0,0,0.019659128040075302,0.514339804649353,1.1025643348693848,0.4899354272959184
DeiT,ISIC_0030226,0,0,0.0008572604274377227,0.31055718660354614,1.1115167140960693,0.2883848852040816
DeiT,ISIC_0030115,0,0,0.002225662348791957,0.21002399921417236,0.564299464225769,0.3202527104591837
DeiT,ISIC_0028156,1,0,0.0010837746085599065,0.34875819087028503,1.517861008644104,0.2608019770408163
DeiT,ISIC_0029033,1,0,0.008287615142762661,0.6551275849342346,3.982595920562744,0.3229432397959184
DeiT,ISIC_0024986,0,0,0.0011141108116135001,7.223537977552041e-05,0.0010393033735454082,0.06499123086734694
DeiT,ISIC_0032447,1,1,0.9991508722305298,0.11212973296642303,0.3947816491127014,0.24236686862244897
DeiT,ISIC_0028762,0,0,0.0007172836922109127,0.7289785742759705,25.770959854125977,0.09450733418367346
DeiT,ISIC_0029934,0,0,0.0003470346855465323,0.20094652473926544,1.8006081581115723,0.12254862882653061
DeiT,ISIC_0030302,0,0,0.00028006487991660833,0.09925896674394608,0.7839241623878479,0.12324617346938775
DeiT,ISIC_0027928,0,0,0.0003143843205180019,0.41254279017448425,5.943576812744141,0.10566804846938775
DeiT,ISIC_0031951,0,0,0.04493866115808487,0.42544499039649963,1.0017242431640625,0.42502391581632654
DeiT,ISIC_0027036,0,0,0.0014039690140634775,0.0025361229199916124,0.009650494903326035,0.20852598852040816
DeiT,ISIC_0026482,0,0,0.0004027477407362312,0.3458375036716461,1.417523980140686,0.2716438137755102
DeiT,ISIC_0025217,0,0,0.00026333017740398645,0.31475359201431274,0.9998223781585693,0.31479193239795916
DeiT,ISIC_0032045,0,0,0.009305980987846851,0.7798328399658203,1.5928828716278076,0.6897919323979592
DeiT,ISIC_0033633,0,0,0.052045587450265884,0.40351903438568115,1.2292912006378174,0.3549705038265306
DeiT,ISIC_0032875,1,0,0.12262677401304245,0.34305381774902344,1.8586903810501099,0.2193279655612245
DeiT,ISIC_0026808,0,0,0.0002579488791525364,0.8668235540390015,5.963949203491211,0.521843112244898
DeiT,ISIC_0025951,0,0,0.00027042010333389044,0.8119446039199829,46.812679290771484,0.08444276147959184
DeiT,ISIC_0027109,0,0,0.0003466940834186971,0.10785416513681412,1.3850470781326294,0.08027742346938775
DeiT,ISIC_0032620,0,0,0.008714431896805763,0.5504476428031921,1.393926739692688,0.46763392857142855
DeiT,ISIC_0024856,0,0,0.0001296759583055973,0.15998736023902893,1.8067070245742798,0.09536431760204081
DeiT,ISIC_0028177,0,0,0.0003328212187625468,0.16143657267093658,1.1459442377090454,0.14383370535714285
DeiT,ISIC_0029527,0,0,0.00820334441959858,0.33509981632232666,0.5231038928031921,0.49069276147959184
DeiT,ISIC_0027645,0,0,0.09505955874919891,0.007215321063995361,0.5964857935905457,0.012037627551020409
DeiT,ISIC_0029806,0,0,0.00028003205079585314,0.5832386016845703,2.078284740447998,0.4024035395408163
DeiT,ISIC_0029511,0,0,0.00037028492079116404,0.2627193033695221,0.5805484652519226,0.38034119897959184
DeiT,ISIC_0030943,0,0,0.0008154588867910206,0.2765672206878662,1.4780646562576294,0.20549665178571427
DeiT,ISIC_0033170,0,0,0.31348735094070435,0.1705753654241562,1.519633173942566,0.11920041454081633
DeiT,ISIC_0033590,0,0,0.015923358500003815,0.0,0.0,0.05921157525510204
DeiT,ISIC_0025236,0,0,0.0002679501776583493,0.06705580651760101,0.7847571969032288,0.0839046556122449
DeiT,ISIC_0031805,0,0,0.0003067810903303325,0.2687435746192932,1.843539834022522,0.16621492346938777
DeiT,ISIC_0030666,0,1,0.8579850196838379,0.06575557589530945,2.4219048023223877,0.0282405931122449
DeiT,ISIC_0033831,1,0,0.21817657351493835,0.5712839365005493,3.1872830390930176,0.29482222576530615
DeiT,ISIC_0034171,0,0,0.0005978557164780796,0.6900861859321594,12.422184944152832,0.1520049426020408
DeiT,ISIC_0031957,1,0,0.0010210409527644515,0.07999706268310547,0.3809243440628052,0.18584582270408162
DeiT,ISIC_0024327,0,0,0.0003205478424206376,0.3951784372329712,1.6829943656921387,0.27965561224489793
DeiT,ISIC_0032211,0,0,0.0002452354528941214,0.2319529950618744,0.3619174361228943,0.45487882653061223
DeiT,ISIC_0026092,0,0,0.0058125779032707214,0.3246614336967468,4.183134078979492,0.10307716836734694
DeiT,ISIC_0032590,0,0,0.018528364598751068,0.016318587586283684,0.389254093170166,0.04087611607142857
DeiT,ISIC_0029203,0,0,0.00183198438026011,0.5809503197669983,0.8957030177116394,0.6075015943877551
DeiT,ISIC_0032863,0,1,0.9784510135650635,0.3892518877983093,6.794449806213379,0.08575813137755102
DeiT,ISIC_0031560,0,0,0.06823723763227463,0.4278791844844818,3.8952436447143555,0.1610730229591837
DeiT,ISIC_0029928,0,0,0.00033902644645422697,0.13219071924686432,0.2678806781768799,0.36250398596938777
DeiT,ISIC_0028119,0,0,0.00014690440730191767,0.6353306174278259,5.911860466003418,0.2276187818877551
DeiT,ISIC_0031896,0,0,0.05368287116289139,0.18523217737674713,3.7088844776153564,0.05775669642857143
DeiT,ISIC_0029525,0,0,0.012760311365127563,0.3341117799282074,0.5986436009407043,0.4559749681122449
DeiT,ISIC_0026455,0,0,0.015300649218261242,0.9620674252510071,1.0249782800674438,0.9611567283163265
DeiT,ISIC_0032645,1,0,0.03343960642814636,0.137006014585495,0.9687414169311523,0.14080436862244897
DeiT,ISIC_0025843,0,0,0.00036169347004033625,0.24054844677448273,1.0811609029769897,0.22658242984693877
DeiT,ISIC_0032663,0,0,0.02499060519039631,0.5615441799163818,7.026144504547119,0.15417729591836735
DeiT,ISIC_0025296,0,0,0.0003320916148368269,0.005939011462032795,0.016260799020528793,0.26869419642857145
DeiT,ISIC_0034197,0,0,0.1937711536884308,0.43341711163520813,0.7910789251327515,0.49160953443877553
DeiT,ISIC_0024492,0,0,0.0006247113924473524,0.5912221670150757,18.088106155395508,0.07403938137755102
DeiT,ISIC_0030136,0,0,0.003533432260155678,0.4454876482486725,2.483527183532715,0.24441964285714285
DeiT,ISIC_0027373,0,0,0.002136346185579896,0.42037731409072876,6.788814067840576,0.09652024872448979
DeiT,ISIC_0028661,0,0,0.0001795026328181848,0.34537187218666077,2.0178093910217285,0.2072704081632653
DeiT,ISIC_0034242,1,0,0.018310392275452614,0.35431841015815735,1.1726701259613037,0.3187779017857143
DeiT,ISIC_0026173,0,0,0.00025253777857869864,0.8492450714111328,1.3398422002792358,0.8078563456632653
DeiT,ISIC_0032206,0,0,0.00457799294963479,0.013695383444428444,0.09883430600166321,0.12318638392857142
DeiT,ISIC_0029188,0,0,0.004156912676990032,0.026673760265111923,0.1627308577299118,0.1441326530612245
DeiT,ISIC_0030716,0,0,0.0004916403559036553,0.24908481538295746,2.1651108264923096,0.13285235969387754
DeiT,ISIC_0027800,0,0,0.004847665783017874,0.04602000117301941,0.29808861017227173,0.13928970025510204
DeiT,ISIC_0024924,0,0,0.010686122812330723,0.2749845087528229,1.8023996353149414,0.17384805484693877
DeiT,ISIC_0032309,0,0,0.005181310698390007,0.02361191064119339,0.3292694389820099,0.06841916454081633
DeiT,ISIC_0029774,0,0,0.00019989222346339375,0.7278026938438416,3.447230815887451,0.4368223852040816
DeiT,ISIC_0029394,0,0,0.000985126942396164,0.3453400433063507,0.4949869215488434,0.5159040178571429
DeiT,ISIC_0025491,0,0,0.018109165132045746,0.7613794207572937,0.9566803574562073,0.7693319515306123
DeiT,ISIC_0033883,1,1,0.9556945562362671,0.19724780321121216,2.401122570037842,0.09283322704081633
DeiT,ISIC_0031829,0,1,0.9281695485115051,0.3264751732349396,8.938607215881348,0.051438934948979595
DeiT,ISIC_0030438,0,0,0.0001721143926260993,0.42544499039649963,4.476343154907227,0.1419403698979592
DeiT,ISIC_0029927,0,0,0.05932465195655823,0.0031467312946915627,0.0779436007142067,0.03892299107142857
DeiT,ISIC_0033178,1,1,0.8246085047721863,0.7282965183258057,5.027020454406738,0.3477758290816326
DeiT,ISIC_0026110,0,0,0.0004036377649754286,0.32189562916755676,5.109945297241211,0.08500079719387756
DeiT,ISIC_0026198,0,0,0.0002719969197642058,0.1668815314769745,0.5662195682525635,0.26132015306122447
DeiT,ISIC_0027110,0,0,0.0002963789738714695,0.21762876212596893,0.649718701839447,0.29978475765306123
DeiT,ISIC_0028818,0,0,0.0015992396511137486,0.0503351092338562,0.16021588444709778,0.24858498086734693
DeiT,ISIC_0032284,0,0,0.022968122735619545,0.15499968826770782,0.33756136894226074,0.35208067602040816
DeiT,ISIC_0028166,0,0,0.03345349803566933,0.14800375699996948,0.2526348829269409,0.40744579081632654
DeiT,ISIC_0028840,0,0,0.000957195064984262,0.18618197739124298,0.2988029420375824,0.43363360969387754
DeiT,ISIC_0027947,0,0,0.00041506090201437473,0.4284152388572693,1.2085144519805908,0.38279257015306123
DeiT,ISIC_0026580,0,0,0.006605835631489754,0.03900367021560669,0.17693926393985748,0.1865832270408163
DeiT,ISIC_0024569,0,0,0.0001529165601823479,0.2743126451969147,2.152242422103882,0.14939413265306123
DeiT,ISIC_0033775,0,0,0.002119707874953747,0.06376154720783234,0.6839173436164856,0.09056122448979592
DeiT,ISIC_0026352,1,0,0.006483673118054867,0.16743291914463043,0.47643643617630005,0.2968152104591837
DeiT,ISIC_0033269,1,1,0.6280604004859924,0.4724428355693817,0.63128262758255,0.5865353954081632
DeiT,ISIC_0029022,0,0,0.2438923567533493,0.10601867735385895,1.2540618181228638,0.08639588647959184
DeiT,ISIC_0025146,0,0,0.00026836383040063083,0.011155741289258003,0.19403773546218872,0.05494658801020408
DeiT,ISIC_0029448,0,0,0.00634003896266222,0.8720586895942688,33.29226303100586,0.16994180484693877
DeiT,ISIC_0027107,0,0,0.0007165847928263247,0.3546997904777527,1.309078574180603,0.295719068877551
DeiT,ISIC_0033294,0,0,0.013098113238811493,0.4576414227485657,1.0356544256210327,0.4489596619897959
DeiT,ISIC_0025790,0,0,0.021752141416072845,0.35164251923561096,0.5268879532814026,0.5072345344387755
DeiT,ISIC_0029941,0,0,0.0006224772660061717,0.39396345615386963,0.43780720233917236,0.5975566007653061
DeiT,ISIC_0032709,1,0,0.4090375006198883,0.5780360698699951,2.9544224739074707,0.31678491709183676
DeiT,ISIC_0031798,0,0,0.00044504759716801345,0.11564550548791885,0.800855815410614,0.14036591198979592
DeiT,ISIC_0029327,0,0,0.00031181247322820127,0.25829076766967773,1.8274757862091064,0.16005660076530612
DeiT,ISIC_0032073,0,0,0.0001524857070762664,0.14833751320838928,1.0423290729522705,0.14317602040816327
DeiT,ISIC_0030014,1,1,0.9474395513534546,0.04759791120886803,1.2177839279174805,0.03942123724489796
DeiT,ISIC_0032273,0,0,0.227332204580307,0.6804565787315369,1.283556342124939,0.6239237882653061
DeiT,ISIC_0032896,0,0,0.0011521060951054096,0.03560342267155647,0.14856217801570892,0.19903938137755103
DeiT,ISIC_0028270,0,0,0.000527814612723887,0.17110778391361237,0.2614027261734009,0.4412468112244898
DeiT,ISIC_0031272,0,0,0.4737756550312042,0.577221155166626,1.8787866830825806,0.42085857780612246
DeiT,ISIC_0026166,0,0,0.0003501647734083235,0.3164603114128113,0.6005802154541016,0.4353077168367347
DeiT,ISIC_0031187,0,0,0.0006571816047653556,0.612102210521698,17.55166244506836,0.08248963647959184
DeiT,ISIC_0028528,0,0,0.025436442345380783,0.4730571210384369,1.3997695446014404,0.3907445790816326
DeiT,ISIC_0026150,1,0,0.09795546531677246,0.13638457655906677,2.020179033279419,0.07250478316326531
DeiT,ISIC_0033052,0,0,0.001428139046765864,0.7209993600845337,9.193946838378906,0.21940768494897958
DeiT,ISIC_0025459,0,0,0.0002208852383773774,0.725147008895874,15.585779190063477,0.1447704081632653
DeiT,ISIC_0027454,0,0,0.003589772852137685,0.31180912256240845,0.9624817371368408,0.3200733418367347
DeiT,ISIC_0030499,0,0,0.0001825162034947425,0.5057594776153564,2.48917293548584,0.2913345025510204
DeiT,ISIC_0031833,0,0,0.0005147985648363829,0.20013678073883057,0.6297081708908081,0.284359056122449
DeiT,ISIC_0033749,0,0,0.09354107081890106,0.5568476915359497,5.5735955238342285,0.18397241709183673
DeiT,ISIC_0027139,0,0,0.0004915363388136029,0.1837674230337143,0.3378068804740906,0.39993223852040816
DeiT,ISIC_0032747,0,0,0.0014812618028372526,0.0897907093167305,0.6016604900360107,0.1408641581632653
DeiT,ISIC_0029088,0,0,0.0006124392966739833,0.6908037066459656,0.9861353635787964,0.6937779017857143
DeiT,ISIC_0030817,0,0,0.004042226355522871,0.6685798764228821,2.9812471866607666,0.4035794005102041
DeiT,ISIC_0025355,0,0,0.001585097168572247,0.6022486686706543,2.543395519256592,0.3731664540816326
DeiT,ISIC_0030608,0,0,0.04804952070116997,0.18320801854133606,1.1145720481872559,0.16753029336734693
DeiT,ISIC_0029834,0,0,0.000235071056522429,0.1185849979519844,1.7375200986862183,0.07186702806122448
DeiT,ISIC_0027935,0,0,0.0002408997534075752,0.0026337886229157448,0.012714681215584278,0.17197464923469388
DeiT,ISIC_0028121,0,0,0.04130299761891365,0.8331349492073059,0.778999388217926,0.8650350765306123
DeiT,ISIC_0026735,1,1,0.9455224275588989,0.8073942065238953,0.8269076347351074,0.8352399553571429
DeiT,ISIC_0033794,0,0,0.0010186019353568554,0.3013373017311096,1.0107680559158325,0.2990872130102041
DeiT,ISIC_0025035,1,0,0.0023097102530300617,0.032657962292432785,0.25961798429489136,0.11507493622448979
DeiT,ISIC_0030687,0,0,0.07433522492647171,0.11802076548337936,0.9449506402015686,0.12404336734693877
DeiT,ISIC_0026287,0,0,0.0001819034368963912,0.2066313475370407,0.520071804523468,0.3336854272959184
DeiT,ISIC_0025045,0,0,0.005448305979371071,0.1770133227109909,0.9123873710632324,0.1907684948979592
DeiT,ISIC_0027755,0,0,0.000380818935809657,0.10350343585014343,0.3205682635307312,0.26478794642857145
DeiT,ISIC_0026388,0,0,0.025149885565042496,0.3839302957057953,0.7590600848197937,0.4508529974489796
